"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional","","","",1,1,"","","","BackboneElement {[]} {[]}
","Ansvarig hälso- och sjukvårdspersonal","Ansvarig hälso- och sjukvårdspersonal","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.id","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.extension","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.modifierExtension","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.authorTime","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.authorTime","","","",1,1,"","","","dateTime {[]} {[]}
","Tidpunkt då informationen registrerades (YYYYMMDDhhmmss)","Tidpunkt då informationen registrerades (YYYYMMDDhhmmss)","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.authorTime",1,1,"",""
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalHSAId","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalHSAId","","","",0,1,"","","","string {[]} {[]}
","HSA-id för ansvarig personal","HSA-id för ansvarig personal","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalHSAId",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalName","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalName","","","",0,1,"","","","string {[]} {[]}
","Namn på ansvarig personal","Namn på ansvarig personal","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalName",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalRoleCode","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalRoleCode","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Befattning (KV Befattning OID 1.2.752.129.2.2.1.4)","Befattning (KV Befattning OID 1.2.752.129.2.2.1.4)","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalRoleCode",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit","","","",0,1,"","","","BackboneElement {[]} {[]}
","Organisationsenhet för ansvarig personal","Organisationsenhet för ansvarig personal","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.id","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.extension","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.modifierExtension","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitHSAId","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitHSAId","","","",0,1,"","","","string {[]} {[]}
","HSA-id för org.enhet","HSA-id för org.enhet","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitHSAId",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitName","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitName","","","",0,1,"","","","string {[]} {[]}
","Namn på org.enhet","Namn på org.enhet","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitName",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitTelecom","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitTelecom","","","",0,1,"","","","string {[]} {[]}
","Telefon till org.enhet","Telefon till org.enhet","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitTelecom",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitEmail","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitEmail","","","",0,1,"","","","string {[]} {[]}
","E-post till org.enhet","E-post till org.enhet","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitEmail",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitAddress","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitAddress","","","",0,1,"","","","string {[]} {[]}
","Postadress för org.enhet","Postadress för org.enhet","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitAddress",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitLocation","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitLocation","","","",0,1,"","","","string {[]} {[]}
","Plats för org.enhet","Plats för org.enhet","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalOrgUnit.orgUnitLocation",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalCareUnitHSAId","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalCareUnitHSAId","","","",0,1,"","","","string {[]} {[]}
","HSA-id för vårdenhet (Regel 1: PDL/Sparr)","HSA-id för vårdenhet (Regel 1: PDL/Sparr)","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalCareUnitHSAId",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalCareGiverHSAId","inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalCareGiverHSAId","","","",0,1,"","","","string {[]} {[]}
","HSA-id för vårdgivare (Regel 1: PDL/Sparr)","HSA-id för vårdgivare (Regel 1: PDL/Sparr)","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.accountableHealthcareProfessional.healthcareProfessionalCareGiverHSAId",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.legalAuthenticator","inera-ehds-lm-care-plans.carePlan.legalAuthenticator","","","",0,1,"","","","BackboneElement {[]} {[]}
","Signeringsinformation","Signeringsinformation","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.legalAuthenticator",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
"
"inera-ehds-lm-care-plans.carePlan.legalAuthenticator.id","inera-ehds-lm-care-plans.carePlan.legalAuthenticator.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.legalAuthenticator.extension","inera-ehds-lm-care-plans.carePlan.legalAuthenticator.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-care-plans.carePlan.legalAuthenticator.modifierExtension","inera-ehds-lm-care-plans.carePlan.legalAuthenticator.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-care-plans.carePlan.legalAuthenticator.signatureTime","inera-ehds-lm-care-plans.carePlan.legalAuthenticator.signatureTime","","","",1,1,"","","","dateTime {[]} {[]}
","Tidpunkt för signering (YYYYMMDDhhmmss)","Tidpunkt för signering (YYYYMMDDhhmmss)","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.legalAuthenticator.signatureTime",1,1,"",""
"inera-ehds-lm-care-plans.carePlan.legalAuthenticator.legalAuthenticatorHSAId","inera-ehds-lm-care-plans.carePlan.legalAuthenticator.legalAuthenticatorHSAId","","","",0,1,"","","","string {[]} {[]}
","HSA-id för signerare","HSA-id för signerare","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.legalAuthenticator.legalAuthenticatorHSAId",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.legalAuthenticator.legalAuthenticatorName","inera-ehds-lm-care-plans.carePlan.legalAuthenticator.legalAuthenticatorName","","","",0,1,"","","","string {[]} {[]}
","Namn på signerare","Namn på signerare","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.legalAuthenticator.legalAuthenticatorName",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.approvedForPatient","inera-ehds-lm-care-plans.carePlan.approvedForPatient","","","",1,1,"","","","boolean {[]} {[]}
","Informationen godkänd för patient (Regel 3)","Informationen godkänd för patient (Regel 3)","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.approvedForPatient",1,1,"",""
"inera-ehds-lm-care-plans.carePlan.careContactId","inera-ehds-lm-care-plans.carePlan.careContactId","","","",0,1,"","","","string {[]} {[]}
","Refererad vårdkontakt-id","Refererad vårdkontakt-id","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.careContactId",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.content","inera-ehds-lm-care-plans.carePlan.content","","","",0,*,"","","","BackboneElement {[]} {[]}
","Innehåll i vård- och omsorgsplanen (MultimediaType)","MultimediaType-element med planens innehåll. Binärdata max 100 KB per TKB.","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.content",0,*,"","getcareplans-content-xor:Antingen value eller reference ska anges i content, inte båda {(value.exists() or reference.exists()) and (value.exists().not() or reference.exists().not())}
ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}"
"inera-ehds-lm-care-plans.carePlan.content.id","inera-ehds-lm-care-plans.carePlan.content.id","","","",0,0,"","","","string {[]} {[]}
","id (ej tillämpligt)","N/A — content.id är 0..0 per TKB för GetCarePlans.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.content.extension","inera-ehds-lm-care-plans.carePlan.content.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"","value:url}
","Extensions are always sliced by (at least) url",,"open","Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-care-plans.carePlan.content.modifierExtension","inera-ehds-lm-care-plans.carePlan.content.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}"
"inera-ehds-lm-care-plans.carePlan.content.mediaType","inera-ehds-lm-care-plans.carePlan.content.mediaType","","","",1,1,"","","","code {[]} {[]}
","Mediatyp (MIME-typ): text/plain, text/html, image/jpeg, image/png, image/tiff, application/pdf","Mediatyp (MIME-typ): text/plain, text/html, image/jpeg, image/png, image/tiff, application/pdf","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.content.mediaType",1,1,"",""
"inera-ehds-lm-care-plans.carePlan.content.value","inera-ehds-lm-care-plans.carePlan.content.value","","","",0,1,"","","","base64Binary {[]} {[]}
","Binärdata (base64) – XOR med reference","Binärdata (base64) – XOR med reference","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.content.value",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.content.reference","inera-ehds-lm-care-plans.carePlan.content.reference","","","",0,1,"","","","url {[]} {[]}
","Referens till extern fil (URL) – XOR med value","Referens till extern fil (URL) – XOR med value","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.content.reference",0,1,"",""
"inera-ehds-lm-care-plans.carePlan.participatingCareUnitHSAId","inera-ehds-lm-care-plans.carePlan.participatingCareUnitHSAId","","","",0,*,"","","","Identifier {[]} {[]}
","Deltagande vårdenheters HSA-id (IIType)","Deltagande vårdenheters HSA-id (IIType)","","","","","","","","","",,,,,"",,,,"inera-ehds-lm-care-plans.carePlan.participatingCareUnitHSAId",0,*,"",""
"inera-ehds-lm-care-plans.carePlan.typeOfCarePlan","inera-ehds-lm-care-plans.carePlan.typeOfCarePlan","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Typ av vård- och omsorgsplan","Typ av vård- och omsorgsplan","","","","","","","","","",,"required","","https://fhir.inera.se/ig/ehds-tk/ValueSet/typeofcareplan-vs","",,,,"inera-ehds-lm-care-plans.carePlan.typeOfCarePlan",0,1,"",""
